Nursing Home,Pasquotank,Elizabeth City Health and Rehabilitation,21,0,50,13,71,13
Nursing Home,Pitt,East Carolina Rehab and Wellness,18,0,38,0,56,0
Nursing Home,Pitt,PruittHealth – Farmville,6,0,0,0,6,0
Nursing Home,Polk,Autumn Care – Saluda,3,0,18,4,21,4
Nursing Home,Randolph,Clapp's Convalescent Nursing Home Inc,2,0,1,0,3,0
Nursing Home,Randolph,Universal Healthcare Ramseur,15,0,39,7,54,7
Nursing Home,Randolph,Woodland Hill Center,12,0,38,1,50,1
Nursing Home,Robeson,GlenFlora,3,0,2,0,5,0
Nursing Home,Robeson,"WoodHaven Nursing, Alzheimer’s and Rehabilitation Care Center affiliated with Southeastern Regional Medical Center",6,0,25,3,31,3
Nursing Home,Rowan,Liberty Commons Salisbury,4,0,6,0,10,0
Nursing Home,Rowan,NC State Veterans Home – Salisbury,14,0,37,15,51,15
Nursing Home,Rowan,The Citadel at Salisbury,54,0,114,18,168,18
Nursing Home,Sampson,Southwood Nursing and Retirement Center,2,0,0,0,2,0
Nursing Home,Scotland,Scotia Village,2,0,0,0,2,0
Nursing Home,Stanly,Bethany Woods Nursing and Rehabilitation Center,1,0,1,0,2,0
Nursing Home,Stokes,LifeBrite Long Term Care affiliated with LifeBrite Community Hospital of Stokes,2,0,0,0,2,0
Nursing Home,Vance,Kerr Lake Nursing and Rehabilitation Center,28,0,40,8,68,8
Nursing Home,Vance,Pelican Health Henderson,18,0,59,14,77,14
Nursing Home,Vance,Senior Citizen's Home Inc.,1,0,1,0,2,0
Nursing Home,Wake,Sunnybrook Rehabilitation Center,14,0,34,6,48,6
Nursing Home,Wake,The Laurels of Forest Glenn,1,0,6,0,7,0
Nursing Home,Wake,UNC Rex Rehabilitation and Nursing Care Center of Apex,14,0,26,4,40,4
Nursing Home,Wake,UNC Rex Rehabilitation and Nursing Care Center of Raleigh,3,0,2,0,5,0
Nursing Home,Wake,Wellington Rehabilitation and Healthcare,41,0,40,14,81,14
Nursing Home,Wake,Windsor Point Continuing Care Retirement Community,0,0,3,0,3,0
Nursing Home,Wayne,Mount Olive Center,4,0,48,8,52,8
Nursing Home,Wayne,O'Berry Neuro-Medical Treatment Center,19,0,12,0,31,0
Nursing Home,Wayne,Willow Creek Nursing and Rehabilitation Center,6,0,1,0,7,0
Nursing Home,Wilson,LongLeaf Neuro–Medical Treatment Center,23,0,24,2,47,2
Nursing Home,Wilson,WilMed Nursing and Rehabilitation,23,0,32,2,55,2
Residential Care Facility,Bladen,Cape Fear Teen Challenge,0,0,2,0,2,0
Residential Care Facility,Buncombe,Harmony at Reynolds Mountain,0,0,2,0,2,0
Residential Care Facility,Cabarrus,Elmcroft of Harrisburg,8,0,12,3,20,3
Residential Care Facility,Cabarrus,Morningside of Concord,1,0,1,0,2,0
Residential Care Facility,Catawba,Brookdale Falling Creek,0,0,2,0,2,0
Residential Care Facility,Columbus,Tabor Commons,5,0,52,10,57,10
Residential Care Facility,Cumberland,Harmony of Hope Mills,5,0,1,0,6,0
Residential Care Facility,Davidson,Brookdale of Lexington,7,0,10,0,17,0
Residential Care Facility,Duplin,Wellington Park Assisted Living,14,0,25,1,39,1
Residential Care Facility,Durham,Brookdale Durham,0,0,2,0,2,0
Residential Care Facility,Forsyth,Forest Heights Senior Living Community,3,0,1,0,4,0
Residential Care Facility,Forsyth,Somerset Court at University Place,2,0,0,0,2,0
Residential Care Facility,Forsyth,Trinity Elms,5,0,1,0,6,0
Residential Care Facility,Forsyth,Verra Spring at Heritage Woods,2,0,2,0,4,0
Residential Care Facility,Granville,Murdoch Developmental Center,7,0,5,0,12,0
Residential Care Facility,Guilford,Brighton Gardens of Greensboro,6,0,16,0,22,0
Residential Care Facility,Guilford,Dismas Charities of Greensboro,1,0,6,0,7,0
Residential Care Facility,Guilford,Piedmont Christian Home,13,0,47,8,60,8
Residential Care Facility,Guilford,Verra Springs at Heritage Greens,3,0,5,0,8,0
Residential Care Facility,Henderson,Carolina Reserve of Laurel Park,2,0,10,0,12,0
Residential Care Facility,Hertford,Ahoskie Assisted Living,1,0,2,0,3,0
Residential Care Facility,Hertford,Ahoskie House,21,0,50,4,71,4
Residential Care Facility,Johnston,Providence Assisted Living,2,0,8,1,10,1
Residential Care Facility,Lenoir,Caswell Developmental Center,23,0,31,2,54,2
Residential Care Facility,Mecklenburg,Brookdale Charlotte East,1,0,1,0,2,0
Residential Care Facility,Mecklenburg,Brookdale South Park,2,0,0,0,2,0
Residential Care Facility,Mecklenburg,Harmony Recovery Center,0,0,3,0,3,0
Residential Care Facility,Mecklenburg,Preston House Memory Care,11,0,31,7,42,7
Residential Care Facility,Mecklenburg,The Laurels and Haven in Highland Creek,5,0,4,0,9,0
Residential Care Facility,Moore,Fox Hollow Senior Living Community,2,0,6,1,8,1
Residential Care Facility,Pitt,Care One Assisted Living of Greenville,0,0,3,0,3,0
Residential Care Facility,Robeson,Greenbrier of Fairmont,26,0,69,9,95,9
Residential Care Facility,Stanly,Monarch Valley View Adult Group Home,2,0,2,0,4,0
Residential Care Facility,Stanly,Woodhaven Court,2,0,0,0,2,0
Residential Care Facility,Stokes,Walnut Ridge Assisted Living,9,0,0,0,9,0
Residential Care Facility,Wake,Brookdale Wake Forest,1,0,12,3,13,3
Residential Care Facility,Wake,Brookridge Assisted Living,2,0,9,0,11,0
Residential Care Facility,Wake,HeartFields at Cary,0,0,2,0,2,0
Residential Care Facility,Wilson,Wilson House,18,0,24,4,42,4
Correctional Facility,Cumberland,Cumberland County Detention Center,13,0,20,0,33,0
Correctional Facility,Duplin,Duplin County Jail,7,0,3,0,10,0
Correctional Facility,Durham,Durham County Detention Center,8,1,0,0,8,1
Correctional Facility,Edgecombe,Edgecombe Youth Development Center,2,0,0,0,2,0
Correctional Facility,Forsyth,Forsyth County Detention Center,7,0,0,0,7,0
Correctional Facility,Mecklenburg,Mecklenburg County Detention Center,5,0,0,0,5,0
Correctional Facility,New Hanover,New Hanover County Jail,2,0,0,0,2,0
Correctional Facility,Swain,Eastern Band of Cherokee Indians Justice Center,0,0,2,0,2,0
Other,Ashe,"Old Hwy 16, Grassy Creek",0,0,15,0,15,0
Other,Bladen,"Sleepy Creek Dr., Harrells",54,0,0,0,54,0
Other,Durham,"Knox St, Durham",0,0,5,0,5,0
Other,New Hanover,"N 2nd St., Wilmington",1,0,1,0,2,0
